CD_OPERACAO;DT_INICIO;DT_FIM;NM_EMPRESA;NM_MESA;NM_ESTRATEGIA;NM_CENTRALIZADOR;NM_GESTOR;NM_SUBGESTOR;NM_SUBPRODUTO;NM_CARACTERISTICA;CD_ATIVO_OBJETO;QUANTIDADE;ID_PRECO
722779668;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-703,415637;7829
722779686;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,27932324;14196
722779690;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-687,4375875;14196
722779691;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-636,156023;7829
722779692;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1,342635425;14196
722779701;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-21,28948222;7829
722779709;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-773,7116935;7829
722779710;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-572,245599;14196
722778689;04/01/2018;01/08/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-350000000;7829
722778695;04/01/2018;03/06/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778705;04/01/2018;03/12/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778719;04/01/2018;01/08/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778720;04/01/2018;03/09/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-375000000;7829
722778726;04/01/2018;02/04/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-100000000;7860
722778732;04/01/2018;01/02/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-375000000;7829
722778742;04/01/2018;01/02/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;375000000;7829
722778749;04/01/2018;02/04/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-400000000;7829
722778755;04/01/2018;01/10/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778757;04/01/2018;03/02/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778759;04/01/2018;02/07/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;125000000;7860
722778765;04/01/2018;01/10/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778773;04/01/2018;01/07/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778779;04/01/2018;01/12/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778783;04/01/2018;02/01/2019;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778784;04/01/2018;03/11/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7860
722778788;04/01/2018;02/07/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-125000000;7829
722778795;04/01/2018;02/05/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;105000000;7860
722778797;04/01/2018;01/08/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;150000000;7829
722778800;04/01/2018;01/03/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;125000000;7860
722778805;04/01/2018;01/04/2019;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778808;04/01/2018;01/02/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;125000000;7829
722778809;04/01/2018;01/02/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-125000000;7829
722778816;04/01/2018;01/10/2019;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778830;04/01/2018;04/05/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778834;04/01/2018;01/07/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778835;04/01/2018;01/07/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778845;04/01/2018;01/06/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7860
722778827;04/01/2018;02/09/2019;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778837;04/01/2018;03/08/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778839;04/01/2018;02/03/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7860
722778851;04/01/2018;01/09/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778856;04/01/2018;01/12/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722779396;04/01/2018;14/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;502,6617305;7841
722779407;04/01/2018;21/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-383,6025259;7829
722779411;04/01/2018;24/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-287,5140563;7829
722779413;04/01/2018;25/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-177,1819144;7841
722779417;04/01/2018;30/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-43,25277202;7841
722779419;04/01/2018;01/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-215,488336;7829
722779420;04/01/2018;01/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;234,051516;7829
722779421;04/01/2018;01/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-234,051516;7841
722779423;04/01/2018;04/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-206,7445035;7829
722779428;04/01/2018;07/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;81,15056925;7841
722779430;04/01/2018;08/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;76,577523;7841
722779438;04/01/2018;15/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;49,03079853;7841
722779443;04/01/2018;20/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-267,741523;7829
722779445;04/01/2018;25/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-387,2584665;7829
722779446;04/01/2018;27/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;154,8044596;7841
722779449;04/01/2018;28/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-80,81735795;7841
722779456;04/01/2018;04/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;48,23134756;7829
722779477;04/01/2018;30/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,02311042;7829
722779488;04/01/2018;31/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,764980055;7829
722779490;04/01/2018;31/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,6864507;7829
722779491;04/01/2018;02/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,39358418;7829
722779505;04/01/2018;06/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,169689205;7829
722779514;04/01/2018;13/04/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,02455523;7829
722778689;04/01/2018;01/08/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-350000000;7860
722778702;04/01/2018;02/01/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778705;04/01/2018;03/12/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7860
722778708;04/01/2018;01/04/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778709;04/01/2018;02/12/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778712;04/01/2018;01/02/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778725;04/01/2018;01/11/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778729;04/01/2018;01/02/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-125000000;7860
722778742;04/01/2018;01/02/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;375000000;7860
722778755;04/01/2018;01/10/2018;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778763;04/01/2018;01/03/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7860
722778774;04/01/2018;02/09/2019;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778779;04/01/2018;01/12/2020;empfff;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778791;04/01/2018;01/11/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778809;04/01/2018;01/02/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-125000000;7860
722778814;04/01/2018;01/06/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-105000000;7860
722778820;04/01/2018;03/06/2019;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7860
722778829;04/01/2018;01/04/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;495000000;7829
722778844;04/01/2018;01/06/2020;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-495000000;7829
722778859;04/01/2018;01/06/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-395000000;7860
722778861;04/01/2018;02/07/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-375000000;7829
722778863;04/01/2018;01/03/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;375000000;7829
722779394;04/01/2018;14/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;165,4967577;7841
722779404;04/01/2018;21/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;380,134252;7829
722779411;04/01/2018;24/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-287,5140563;7841
722779416;04/01/2018;30/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;43,25277202;7841
722779419;04/01/2018;01/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-215,488336;7841
722779422;04/01/2018;04/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;206,7445035;7829
722779425;04/01/2018;04/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-169,0043326;7829
722779427;04/01/2018;06/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-79,82758445;7829
722779786;04/01/2018;09/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;91267,7707;7829
722779787;04/01/2018;14/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;29392,50032;7829
722779789;04/01/2018;16/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;102788,3688;7860
722779827;04/01/2018;28/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;280832,0348;7829
722779838;04/01/2018;02/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;4250000;7829
722779845;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;75000;7860
722779848;04/01/2018;05/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;115200;7829
722779853;04/01/2018;13/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;115000;7829
722779889;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-118,3023263;14196
722779902;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-99,0210116;7829
722779903;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-57,7055953;14196
722779909;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-66,449648;7829
722779912;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-223,1102424;7829
722779917;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-24,92127155;7829
722779920;04/01/2018;16/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;401,9475647;7829
722779924;04/01/2018;21/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;321,7256895;7841
722779926;04/01/2018;22/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;217,1074286;7829
722779927;04/01/2018;22/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-217,1074286;7841
722779929;04/01/2018;23/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-189,5674935;7841
722779936;04/01/2018;02/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;403,0565403;7841
722779946;04/01/2018;09/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;92,43519985;7829
722779949;04/01/2018;09/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-819,3434465;7841
722779958;04/01/2018;16/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;81,6240578;7829
722779961;04/01/2018;18/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-79,36155655;7841
722779962;04/01/2018;19/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;516,980936;7829
722779965;04/01/2018;20/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-237,2610164;7829
722779991;04/01/2018;10/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-210,9579142;7841
722779993;04/01/2018;02/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-9,024600085;7829
722779995;04/01/2018;03/03/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;0,242626055;7829
722779716;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-677,361097;7829
722779718;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-307,3673956;14196
722779724;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-43,0908831;7829
722779731;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-4,730101025;14196
722779767;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-47,75381393;7829
722779776;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-22,96211407;7829
722779784;04/01/2018;09/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;63180;7829
722779785;04/01/2018;09/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7829
722779788;04/01/2018;14/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;178000;7860
722779789;04/01/2018;16/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;102788,3688;7829
722779792;04/01/2018;19/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;6000;7860
722779795;04/01/2018;21/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;57707,99945;7829
722779799;04/01/2018;26/02/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;3010166,667;7860
722779800;04/01/2018;27/02/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;108038,8991;7860
722779816;04/01/2018;14/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;87500;7829
722779821;04/01/2018;22/03/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7829
722779828;04/01/2018;29/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;2556375;7860
722779835;04/01/2018;29/03/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;226580,503;7829
722779838;04/01/2018;02/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;4250000;7860
722779844;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;100000;7860
722779845;04/01/2018;05/04/2018;empaaa;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;75000;7829
722779849;04/01/2018;09/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;65000;7860
722779850;04/01/2018;10/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;257500;7829
722779852;04/01/2018;12/04/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;25000;7829
722779858;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-41,84164111;14196
722779860;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-236,9100462;7829
722779863;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-35,67154086;7829
722779865;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-42,57780339;7829
722779874;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-184,95606;7829
722779885;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-282,5998149;7829
722779886;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-30,83235253;14196
722779576;04/01/2018;07/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;13,81006307;7829
722779579;04/01/2018;08/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2,05283597;7829
722779584;04/01/2018;14/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;5,815715965;7829
722779587;04/01/2018;15/10/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-4,12440003;7829
722779594;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2338,92762;7829
722779600;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-7,462227835;14196
722779601;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2220,547291;14196
722779617;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1838,085777;7829
722779618;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-3,370999155;7829
722779621;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-1788,603527;14196
722779623;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-60,525477;7829
722779635;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-0,090076225;14196
722779637;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-2616,62861;14196
722779639;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-10,82143993;7829
722779641;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-31,39978488;7829
722779650;04/01/2018;15/08/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;70,53065475;14196
722779659;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-430,7504223;7829
722779662;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-23,13661507;14196
722779675;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-829,6273725;14196
722779684;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-34,70329412;14196
722779685;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-588,4734055;14196
722779695;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-22,48225805;7829
722779704;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-256,1212449;7829
722779713;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-437,6249952;14196
722779714;04/01/2018;15/05/2019;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-773,446386;7829
722779723;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-20,05598929;14196
722779742;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-75,0084569;7829
722779752;04/01/2018;17/08/2020;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-15,25973398;14196
722778849;04/01/2018;01/03/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;-375000000;7860
722778854;04/01/2018;02/05/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;395000000;7829
722778855;04/01/2018;01/06/2018;empaaa;mesabbb;estaaa;centaaa;gestaaa;subaaa;subphhh;carac;cdat;395000000;7829
722779414;04/01/2018;28/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;357,9959004;7829
722779415;04/01/2018;28/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-357,9959004;7829
722779417;04/01/2018;30/05/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-43,25277202;7829
722779432;04/01/2018;11/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;170,3124009;7841
722779433;04/01/2018;11/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-170,3124009;7829
722779442;04/01/2018;20/06/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;267,741523;7829
722779452;04/01/2018;02/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;338,0954503;7841
722779454;04/01/2018;02/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;53,45581605;7841
722779455;04/01/2018;02/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-53,45581605;7829
722779457;04/01/2018;04/07/2018;empddd;mesaccc;estaaa;centaaa;gestaaa;subaaa;subpoooo;carac;cdat;-48,23134756;7841
